imgName;saturationHsv;hueHsv;valueHsv;saturationHsi;hueHsi;intensityHsi;lLab;aLab;bLab;Y
D1_087.JPG;154.68193519079347;186.341781496063;134.63970699576015;0.19311758875846863;0.0;0.6217823028564453;177.74398333333335;137.327625;147.36182083333333;2
D1_091.JPG;161.72329614725967;194.7223447663479;140.2538566163257;0.18915005028247833;0.0;0.6492804288864136;181.17860833333333;137.2067625;145.55120416666668;2
D1_096.JPG;137.12646785733793;163.37986782456716;125.38470151291715;0.1744230091571808;0.0;0.5567203164100647;167.23352083333333;136.50345416666667;142.46315;2
D1_097.JPG;155.11731355807282;185.61252281978886;138.53032622376432;0.182838574051857;4.027304172515869;0.6264838576316833;184.93328333333332;137.45057916666667;146.34674166666667;2
D1_099.JPG;159.09560141260806;190.19698766603415;138.16563883617962;0.18254445493221283;3.932596445083618;0.6372002959251404;181.49112916666667;136.50336666666666;146.58405416666668;2
D1_106.JPG;129.31739130434784;152.73007246376812;122.47536231884058;0.15362294018268585;3.8686327934265137;0.5287880301475525;164.82375;136.45325;142.330625;0
D2_124.jpg;149.4008426966292;169.9330658105939;134.27652487961475;0.14295656979084015;0.0;0.5929548144340515;165.958125;133.803575;140.6383625;2
D2_133.jpg;128.09365534831818;145.7769807109836;124.96229874063447;0.14697495102882385;0.0;0.5213502645492554;164.28089166666666;134.24260833333332;140.58767083333333;1
D2_138.jpg;158.43825757575758;182.82559974747474;142.4427398989899;0.13286703824996948;3.6981635093688965;0.6322962045669556;166.2593125;134.9112125;141.026275;2
D2_140.jpg;126.39222756410257;142.5065438034188;124.65050747863248;0.11837639659643173;4.231154918670654;0.514443576335907;168.7490625;134.87502083333334;141.07487083333334;3
D2_141.jpg;145.66721144024515;166.69244126659856;134.3318181818182;0.1389649212360382;0.0;0.5839104652404785;165.06900416666667;134.6917375;140.84550833333333;2
D2_147.jpg;144.3457627118644;167.05701078582433;137.54029275808938;0.1498299241065979;3.889214277267456;0.5868536829948425;169.98178333333334;135.48198333333335;141.4889375;2
D2_152.jpg;117.65446796002351;135.06746031746033;119.74617871840094;0.1801186054944992;4.3434038162231445;0.4868864417076111;164.6056125;134.95280416666665;140.59482083333333;3
D2_155.jpg;151.59482005590496;174.42754192872118;137.64526554856744;0.138026162981987;0.0;0.6061015129089355;164.58875416666666;134.68250833333335;140.7678625;2
D2_159.jpg;114.94350961538461;131.75892857142858;117.05271291208791;0.18765458464622498;0.0;0.47549694776535034;166.56083333333333;135.23321666666666;141.5038;3
D2_160.jpg;139.0564713064713;158.16402116402116;131.54639804639805;0.14175906777381897;0.0;0.5604795813560486;164.21288333333334;134.56381666666667;141.26577083333333;0
D2_172.jpg;140.41793430335096;161.90024250440916;129.29387125220458;0.13976335525512695;3.9179089069366455;0.5641987919807434;166.09311666666667;134.7139;141.30132083333334;0
D2_175.jpg;149.88971367974548;172.18827725826665;135.41169382049551;0.13511155545711517;3.9800541400909424;0.5980257391929626;165.78830416666668;134.45900833333334;140.88193333333334;2
D2_178.jpg;109.17019400352734;125.11904761904762;111.59112286890064;0.12869565188884735;4.75543737411499;0.4521312117576599;165.1572875;135.01100416666668;141.12319583333334;3
D2_184.jpg;149.06283524904214;171.49674329501914;135.2875478927203;0.14541007578372955;0.0;0.5958786010742188;165.41472083333332;134.800675;141.2034125;2
D2_186.jpg;145.2353595255745;168.24195700518902;131.63057820607858;0.15032100677490234;0.0;0.581840455532074;170.41014166666668;134.97217916666668;141.60452916666668;2
D2_190.jpg;118.66266025641026;136.29498626373626;119.01293498168498;0.15230818092823029;4.467296600341797;0.488850474357605;165.56924166666667;135.5746;142.22007916666666;3
D2_192.jpg;146.39251844046365;170.16536203522506;133.08418636158362;0.1643758863210678;0.0;0.5877674221992493;164.547175;134.94104583333333;141.21075416666667;2
D2_199.jpg;138.14734299516908;157.2589237788513;130.981884057971;0.13321448862552643;0.0;0.5573701858520508;167.6454875;134.79315416666665;141.21124583333332;0
D2_202.jpg;140.4747474747475;161.6622474747475;129.91761363636363;0.1480388343334198;3.350787878036499;0.5647773146629333;165.61643333333333;135.01532916666667;141.30732916666668;3
D2_207.jpg;149.6917120841947;172.24818643112198;134.81183987972184;0.13795289397239685;0.0;0.5970611572265625;163.9984625;134.67552083333334;141.1007;2
